OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1008,2019-074B,2025-07-28T23:35:45.570912,15.06418055,.0001487,53.0546,110.8783,126.7581,233.3545,0,U,44714,999,31520,.28332E-3,.3943E-4,0
STARLINK-1010,2019-074D,2025-07-28T20:48:03.593664,15.62401425,.0002555,53.0533,85.3305,187.7805,172.3169,0,U,44716,999,31553,.13971E-2,.127654E-2,0
STARLINK-1011,2019-074E,2025-07-28T10:58:52.799520,15.06987652,.0001766,53.0542,133.2312,78.2783,281.8405,0,U,44717,999,31467,.83886E-2,.129008E-2,0
STARLINK-1012,2019-074F,2025-07-29T02:15:00.510624,15.06408638,.0001333,53.0549,110.3825,92.4361,267.6781,0,U,44718,999,31521,.22892E-3,.3131E-4,0
STARLINK-1013,2019-074G,2025-07-29T06:00:02.000160,15.88857072,.0004458,53.0441,70.7629,98.3555,142.7937,0,U,44719,999,31577,.68927E-3,.203665E-2,0
STARLINK-1015,2019-074J,2025-07-29T06:00:02.000160,15.73674965,.0007338,53.0511,76.8135,97.8938,34.5621,0,U,44721,999,31569,.46595E-3,.66749E-3,0
STARLINK-1017,2019-074L,2025-07-29T00:39:32.937984,15.08328716,.0003187,53.0540,110.3339,87.3926,272.7429,0,U,44723,999,31521,.58212E-3,.8862E-4,0
STARLINK-1019,2019-074M,2025-07-29T02:09:41.978016,15.06412946,.0001394,53.0544,110.3952,78.8367,281.2778,0,U,44724,999,31521,.37291E-4,.274E-5,0
STARLINK-1020,2019-074N,2025-07-29T03:53:12.406560,15.06401235,.0001423,53.0552,130.0765,93.2126,266.9026,0,U,44725,999,31494,.45422E-4,.395E-5,0
STARLINK-1021,2019-074P,2025-07-29T06:00:02.000160,15.69885327,.0008558,53.0492,80.8101,101.1229,292.2019,0,U,44726,999,31564,.97221E-3,.120003E-2,0
STARLINK-1029,2019-074X,2025-07-29T06:00:02.000160,15.66703614,.0005935,53.0571,2.8878,268.3318,121.9435,0,U,44734,999,31671,.23079E-2,.254618E-2,0
STARLINK-1030,2019-074Y,2025-07-29T06:00:02.000160,15.76777181,.0007329,53.0461,100.6281,86.1860,333.2913,0,U,44735,999,31536,.72623E-3,.120341E-2,0
STARLINK-1031,2019-074Z,2025-07-29T03:49:41.705472,15.30514502,.0005074,53.0568,120.1687,70.1220,290.0326,0,U,44736,999,31509,.15129E-2,.45177E-3,0
STARLINK-1036,2019-074AE,2025-07-29T04:35:39.449184,15.06405409,.0001317,53.0547,129.9435,92.8310,267.2829,0,U,44741,999,31495,.12494E-3,.158E-4,0
STARLINK-1039,2019-074AH,2025-07-29T02:48:56.516256,15.06938950,.0002458,53.0538,150.2511,105.8557,254.2703,0,U,44744,999,31466,.16011E-2,.23999E-3,0
STARLINK-1042,2019-074AL,2025-07-29T00:32:12.355008,15.39178935,.0003184,53.0488,78.6116,148.6569,211.4625,0,U,44747,999,31568,.32707E-3,.12519E-3,0
STARLINK-1043,2019-074AM,2025-07-29T02:20:18.814272,15.06403160,.0001155,53.0545,150.3617,98.0610,262.0510,0,U,44748,999,31466,.70354E-4,.767E-5,0
STARLINK-1046,2019-074AQ,2025-07-29T02:41:32.908416,15.06398922,.0001372,53.0551,150.2995,87.6815,272.4331,0,U,44751,999,31466,.77079E-4,.867E-5,0
STARLINK-1047,2019-074AR,2025-07-29T02:21:53.074080,15.26125733,.0001405,53.0737,105.7580,185.8352,174.2630,0,U,44752,999,31529,.26922E-3,.6703E-4,0
STARLINK-1048,2019-074AS,2025-07-29T00:07:37.418880,15.06398050,.0001577,53.0556,110.7845,67.7277,292.3879,0,U,44753,999,31520,.44785E-4,.386E-5,0
STARLINK-1053,2019-074AX,2025-07-28T10:11:17.457504,15.51315137,.0001639,53.0438,104.6788,108.3367,251.7820,0,U,44758,999,31508,.41643E-3,.24488E-3,0
STARLINK-1054,2019-074AY,2025-07-28T20:42:31.647456,15.49089856,.0007822,53.0514,133.6483,62.8472,297.3333,0,U,44759,999,31488,.19569E-2,.109189E-2,0
STARLINK-1056,2019-074BA,2025-07-29T03:45:24.164352,15.60148938,.0001064,53.0484,126.2074,108.9746,251.1382,0,U,44761,999,31501,.48532E-3,.39862E-3,0
STARLINK-1057,2019-074BB,2025-07-29T06:00:02.000160,15.70186399,.0009232,53.0476,101.9284,83.9009,176.8466,0,U,44762,999,31534,.13646E-2,.171923E-2,0
STARLINK-1060,2019-074BE,2025-07-29T02:07:02.697888,15.06400576,.0001474,53.0547,130.4031,94.0100,266.1057,0,U,44765,999,31493,.75522E-4,.844E-5,0
STARLINK-1063,2019-074BH,2025-07-29T02:25:37.365888,15.06398720,.0001442,53.0545,150.3455,90.7594,269.3560,0,U,44768,999,31466,.25597E-4,.1E-5,0
STARLINK-1067,2019-074BL,2025-07-29T03:45:14.066784,15.06397690,.0001351,53.0548,150.1016,87.5292,272.5851,0,U,44771,999,31467,.66438E-4,.708E-5,0
STARLINK-1068,2019-074BM,2025-07-29T01:56:25.530720,15.06407985,.0001443,53.0547,130.4412,98.5514,261.5638,0,U,44772,999,31493,.29825E-4,.163E-5,0
STARLINK-1098,2020-001D,2025-07-29T06:00:02.000160,15.79570036,.0012657,53.0496,239.0111,337.0239,326.3181,0,U,44917,999,30659,.59516E-3,.112005E-2,0
STARLINK-1104,2020-001J,2025-07-28T22:00:01.999584,15.83170495,.0011292,53.0512,241.7595,340.4996,310.7456,0,U,44922,999,30652,.72566E-3,.162401E-2,0
STARLINK-1112,2020-001M,2025-07-28T14:44:31.399584,15.38807052,.0008825,53.0519,256.7757,302.4273,57.5876,0,U,44925,999,30629,.15235E-2,.59476E-3,0
STARLINK-1114,2020-001P,2025-07-28T10:56:46.682304,15.06393595,.0000953,53.0547,273.2442,90.8166,269.2932,0,U,44927,999,30605,-.59072E-4,-.1161E-4,0
STARLINK-1123,2020-001S,2025-07-28T14:29:04.729344,15.06391769,.0001185,53.0537,272.5814,84.7217,275.3907,0,U,44930,999,30607,-.2905E-4,-.714E-5,0
STARLINK-1144,2020-001V,2025-07-28T08:58:04.910016,15.40727153,.000308,53.0485,237.3620,89.3170,270.8187,0,U,44933,999,30784,.15985E-2,.66505E-3,0
STARLINK-1071,2020-001W,2025-07-28T22:00:01.999584,15.82005748,.001231,53.0449,217.7858,348.1860,41.8256,0,U,44934,999,30685,.11179E-2,.239492E-2,0
STARLINK-1079,2020-001Z,2025-07-29T03:43:12.921888,16.05331318,.000234,53.0253,132.7613,344.1291,15.9667,0,U,44937,999,30808,.75421E-3,.540228E-2,.14986E-3
STARLINK-1091,2020-001AC,2025-07-29T05:09:27.354816,15.58556286,.0009107,53.0470,227.3958,339.4763,20.5882,0,U,44940,999,30675,.18482E-2,.146398E-2,0
STARLINK-1094,2020-001AD,2025-07-28T08:25:30.160992,15.06395410,.0001037,53.0547,253.7145,82.5746,277.5361,0,U,44941,999,30631,.15435E-5,-.258E-5,0
STARLINK-1096,2020-001AE,2025-07-28T07:39:36.472896,15.67605657,.0002487,52.9973,60.7109,103.5771,256.5521,0,U,44942,999,30900,.4477E-3,.49482E-3,0
STARLINK-1122,2020-001AM,2025-07-28T20:06:07.206624,15.06395257,.0000921,53.0540,251.5287,79.1360,280.9733,0,U,44949,999,30638,.7363E-4,.815E-5,0
STARLINK-1066,2020-001AS,2025-07-29T06:00:02.000160,15.74767481,.0014077,53.0496,199.7455,1.8016,40.4469,0,U,44954,999,30709,.1342E-2,.207048E-2,0
STARLINK-1080,2020-001AZ,2025-07-28T10:30:14.022720,15.06396476,.0001171,53.0536,233.3293,84.0207,276.0915,0,U,44961,999,30661,.69547E-4,.755E-5,0
STARLINK-1090,2020-001BG,2025-07-28T09:00:00.112320,15.06396623,.0001004,53.0540,233.6103,77.8130,282.2971,0,U,44968,999,30660,.25616E-4,.1E-5,0
STARLINK-1093,2020-001BJ,2025-07-29T03:34:32.710944,16.05499012,.0001543,53.0320,123.5068,207.9059,152.1890,0,U,44970,999,30819,.7045E-3,.509681E-2,.13411E-3
STARLINK-1107,2020-001BL,2025-07-28T12:44:03.689664,15.47939526,.0000207,53.0157,181.0151,4.3904,355.7104,0,U,44972,999,30735,.88893E-3,.46972E-3,0
STARLINK-1115,2020-001BM,2025-07-29T06:00:02.000160,15.83403012,.0007328,53.0281,141.4636,42.9053,156.2266,0,U,44973,999,30796,.90902E-3,.206381E-2,0
STARLINK-1132,2020-006A,2025-07-28T08:01:37.377696,15.06388145,.0001176,53.0537,193.7880,84.3614,275.7509,0,U,45044,999,30292,.10286E-3,.1251E-4,0
STARLINK-1131,2020-006D,2025-07-28T17:00:26.784576,15.06388818,.0001284,53.0539,212.6481,84.1005,276.0130,0,U,45047,999,30303,.80025E-4,.91E-5,0
STARLINK-1134,2020-006E,2025-07-29T04:44:24.221184,15.19759398,.0003066,53.0536,199.4715,242.8625,117.2057,0,U,45048,999,30326,.17572E-2,.37936E-3,0
STARLINK-1156,2020-006L,2025-07-28T17:53:26.291616,15.06390405,.0001101,53.0542,211.9444,78.7986,281.3127,0,U,45054,999,30304,.81017E-4,.925E-5,0
STARLINK-1159,2020-006P,2025-07-29T03:47:53.380608,15.06398637,.0001016,53.0543,210.0899,73.5016,286.6085,0,U,45057,999,30311,.86036E-4,.1E-4,0
STARLINK-1166,2020-006S,2025-07-28T07:21:48.487680,15.06393810,.0001181,53.0542,213.9149,84.7010,275.4113,0,U,45060,999,30264,.40601E-4,.323E-5,0
STARLINK-1169,2020-006T,2025-07-28T17:05:39.524064,15.06393133,.0001142,53.0541,212.0955,72.8443,287.2671,0,U,45061,999,30304,.68552E-4,.74E-5,0
STARLINK-1171,2020-006U,2025-07-28T10:22:16.138272,15.06391866,.0001123,53.0539,213.3484,82.8522,277.2594,0,U,45062,999,30266,.47818E-4,.431E-5,0
STARLINK-1133,2020-006W,2025-07-28T05:54:13.955040,15.06390766,.0001194,53.0540,194.1833,80.1311,279.9813,0,U,45064,999,30291,.85328E-4,.99E-5,0
STARLINK-1150,2020-006Z,2025-07-29T06:00:02.000160,15.71319114,.0010322,53.0486,164.7972,35.7269,50.6723,0,U,45067,999,30375,.1205E-2,.158981E-2,0
STARLINK-1167,2020-006AD,2025-07-28T08:06:55.575936,15.06391913,.0001296,53.0537,193.7752,87.7227,272.3910,0,U,45071,999,30292,.55039E-4,.538E-5,0
STARLINK-1168,2020-006AE,2025-07-28T12:58:51.544704,15.06388522,.000111,53.0539,192.8633,77.3074,282.8039,0,U,45072,999,30295,.99837E-4,.1206E-4,0
STARLINK-1172,2020-006AG,2025-07-28T16:25:51.492000,15.06393680,.0001333,53.0539,192.2175,82.6677,277.4464,0,U,45074,999,30332,.9748E-4,.1171E-4,0
STARLINK-1153,2020-006AN,2025-07-28T14:18:27.888768,15.06394695,.0001278,53.0536,192.6166,84.4446,275.6689,0,U,45080,999,30296,.52793E-4,.505E-5,0
STARLINK-1151,2020-006AP,2025-07-28T13:57:14.825376,15.06393039,.0001214,53.0542,192.7549,78.0702,282.0423,0,U,45081,999,30296,.67615E-4,.726E-5,0
STARLINK-1190,2020-006AR,2025-07-29T05:03:06.870816,15.63948691,.0001267,53.0528,186.0068,117.0707,243.0436,0,U,45083,999,30345,.76623E-3,.73654E-3,0
STARLINK-1173,2020-006AS,2025-07-28T22:00:01.999584,15.63457257,.000496,53.0535,152.9589,88.2388,226.9147,0,U,45084,999,30400,.12315E-2,.117104E-2,0
STARLINK-1179,2020-006AT,2025-07-28T22:00:01.999584,15.70759436,.0007755,53.0493,147.3209,54.1148,213.8994,0,U,45085,999,30397,.98465E-3,.126122E-2,0
STARLINK-1185,2020-006AV,2025-07-28T14:58:16.364064,15.06397729,.0001115,53.0540,172.4886,86.2993,273.8124,0,U,45087,999,30370,.12192E-3,.1535E-4,0
STARLINK-1183,2020-006AW,2025-07-29T04:14:25.813824,15.06401227,.0001561,53.0546,170.0054,74.8791,285.2370,0,U,45088,999,30333,-.35382E-4,-.809E-5,0
STARLINK-1176,2020-006AY,2025-07-29T06:00:02.000160,15.61602285,.0010034,53.0522,148.1727,49.0331,210.3485,0,U,45090,999,30364,.18848E-2,.168302E-2,0
STARLINK-1142,2020-006BB,2025-07-29T04:42:47.297664,15.42464224,.0002768,53.0431,132.5443,104.2854,255.8458,0,U,45093,999,30420,.14043E-2,.61831E-3,0
STARLINK-1146,2020-006BC,2025-07-28T22:00:01.999584,15.70594276,.0008146,53.0518,148.4770,62.6985,118.3589,0,U,45094,999,30396,.11697E-2,.14934E-2,0
STARLINK-1147,2020-006BD,2025-07-28T22:00:01.999584,15.70288437,.000463,53.0492,150.7579,88.7711,347.3158,0,U,45095,999,30392,.11444E-2,.143983E-2,0
STARLINK-1152,2020-006BE,2025-07-29T03:24:49.863456,15.17848210,.0003056,53.0525,161.7822,313.1651,46.9087,0,U,45096,999,30378,.90937E-3,.18368E-3,0
STARLINK-1184,2020-006BG,2025-07-28T14:15:48.683808,15.06396181,.0001374,53.0543,172.6213,88.3885,271.7261,0,U,45098,999,30179,.13307E-3,.1701E-4,0
STARLINK-1193,2020-006BJ,2025-07-29T02:54:49.309056,15.06399609,.0000985,53.0536,170.2559,86.6289,273.4813,0,U,45100,999,30367,-.58934E-5,-.369E-5,0
STARLINK-1143,2020-012B,2025-07-29T00:08:39.162048,15.27950034,.0002187,53.0608,312.3513,272.3734,87.7014,0,U,45179,999,30073,.81229E-3,.22169E-3,0
STARLINK-1200,2020-012D,2025-07-29T06:00:02.000160,15.80639153,.0011869,53.0558,305.2613,301.0765,2.2657,0,U,45181,999,30084,.99586E-3,.199169E-2,0
STARLINK-1201,2020-012E,2025-07-28T14:00:01.999872,15.77101196,.0014257,53.0506,287.0743,308.4994,93.5081,0,U,45182,999,602,.10381E-2,.176772E-2,0
STARLINK-1202,2020-012F,2025-07-28T14:05:11.272128,15.06407560,.0001477,53.0567,332.6555,96.9989,263.1168,0,U,45183,999,30106,.26158E-3,.3618E-4,0
STARLINK-1216,2020-012H,2025-07-28T15:30:06.617088,15.06389628,.000132,53.0555,332.3896,88.9964,271.1176,0,U,45185,999,30042,.48243E-5,-.21E-5,0
STARLINK-1224,2020-012J,2025-07-29T06:00:02.000160,15.78886552,.0011882,53.0489,305.3619,300.0362,60.3134,0,U,45186,999,30085,.89351E-3,.164211E-2,0
STARLINK-1225,2020-012K,2025-07-28T14:21:07.212960,15.06401509,.0001343,53.0553,332.6083,86.3883,273.7260,0,U,45187,999,30105,.25499E-3,.3519E-4,0
STARLINK-1228,2020-012L,2025-07-29T06:00:02.000160,15.80543521,.0010397,53.0418,244.3773,324.5807,20.4898,0,U,45188,999,30136,.65219E-2,.1431604E-1,0
STARLINK-1230,2020-012M,2025-07-29T01:35:11.650848,15.06412010,.0001163,53.0550,330.5072,73.0725,287.0392,0,U,45189,999,30019,-.5082E-3,-.7845E-4,0
STARLINK-1234,2020-012N,2025-07-29T05:12:49.562784,15.06392825,.0001242,53.0557,289.8256,92.8271,267.2860,0,U,45190,999,30073,.10395E-3,.1267E-4,0
STARLINK-1237,2020-012Q,2025-07-28T22:00:01.999584,15.80643970,.0011568,53.0580,307.2768,300.2114,282.3226,0,U,45192,999,30050,.61311E-3,.121266E-2,0
STARLINK-1240,2020-012S,2025-07-29T06:00:02.000160,15.74788212,.0013867,53.0514,304.3938,296.5985,305.0972,0,U,45194,999,30057,.11444E-2,.175962E-2,0
STARLINK-1244,2020-012U,2025-07-29T06:00:02.000160,15.77884190,.0012283,53.0496,305.2062,297.7592,342.3457,0,U,45196,999,30059,.93649E-3,.164586E-2,0
STARLINK-1269,2020-012V,2025-07-28T14:42:20.604672,15.06412241,.0001351,53.0559,332.5394,85.1725,274.9419,0,U,45197,999,30103,.39803E-3,.5654E-4,0
STARLINK-1154,2020-012W,2025-07-28T14:29:04.622208,15.06402458,.0001392,53.0564,312.5807,88.1845,271.9303,0,U,45198,999,30128,.21456E-3,.2916E-4,0
STARLINK-1199,2020-012Z,2025-07-29T00:18:14.725152,15.06414020,.0001309,53.0555,310.7463,88.2686,271.8453,0,U,45201,999,30046,.21275E-3,.289E-4,0
STARLINK-1206,2020-012AC,2025-07-29T06:00:02.000160,15.75457283,.0013289,53.0506,285.5138,308.8597,99.6716,0,U,45204,999,30083,.1038E-2,.163977E-2,0
STARLINK-1208,2020-012AD,2025-07-28T14:00:01.999872,15.71906164,.0014455,53.0486,288.4723,305.9495,356.6562,0,U,45205,999,601,.12509E-2,.169919E-2,0
STARLINK-1209,2020-012AE,2025-07-28T11:47:12.218496,15.06398597,.0001246,53.0544,293.0894,85.8727,274.2405,0,U,45206,999,30065,.22826E-3,.312E-4,0
STARLINK-1210,2020-012AF,2025-07-28T11:08:05.198784,15.37806278,.000402,53.0320,279.8202,51.5743,308.5620,0,U,45207,999,30179,.13923E-2,.52471E-3,0
STARLINK-1219,2020-012AJ,2025-07-29T06:00:02.000160,15.87906334,.0006754,53.0407,254.7522,306.5748,246.9345,0,U,45210,999,30126,.72924E-3,.20576E-2,0
STARLINK-1231,2020-012AL,2025-07-28T14:07:32.634624,15.06522864,.0001092,53.0553,312.6471,70.1825,289.9281,0,U,45212,999,30041,.73577E-3,.10731E-3,0
STARLINK-1271,2020-012AR,2025-07-28T23:56:59.678880,15.06404618,.0001183,53.0557,310.8075,78.8779,281.2343,0,U,45217,999,30046,.7514E-4,.838E-5,0
STARLINK-1191,2020-012AW,2025-07-28T13:01:29.275680,15.06409273,.0001191,53.0557,292.8543,88.9722,271.1403,0,U,45222,999,30161,.23718E-3,.3254E-4,0
STARLINK-1212,2020-012AX,2025-07-28T11:52:36.500160,15.06412380,.0001314,53.0547,293.7244,90.6046,269.5093,0,U,45223,999,30160,.34525E-3,.4866E-4,0
STARLINK-1215,2020-012AZ,2025-07-28T21:57:34.601184,15.06404754,.0001358,53.0540,291.1835,83.5568,276.5576,0,U,45225,999,30073,.19888E-3,.2682E-4,0
STARLINK-1217,2020-012BA,2025-07-29T03:57:13.994784,15.66138663,.0013049,53.0518,267.8342,321.8736,38.1354,0,U,45226,999,30104,.10352E-2,.10975E-2,0
STARLINK-1221,2020-012BB,2025-07-28T09:17:53.785248,15.33482169,.0004818,53.0674,245.3514,33.2123,326.9180,0,U,45227,999,30131,.27936E-3,.8807E-4,0
STARLINK-1222,2020-012BC,2025-07-28T13:12:06.903360,15.06399028,.0001306,53.0541,292.8198,92.8204,267.2934,0,U,45228,999,30150,.14324E-3,.1853E-4,0
STARLINK-1226,2020-012BD,2025-07-29T05:49:58.613664,15.06396895,.0001234,53.0538,289.7102,93.0140,267.0990,0,U,45229,999,30078,.2065E-3,.2795E-4,0
STARLINK-1227,2020-012BE,2025-07-29T05:44:39.850368,15.06392211,.000119,53.0548,289.7269,91.5026,268.6099,0,U,45230,999,30078,.75531E-4,.844E-5,0
STARLINK-1238,2020-012BH,2025-07-28T14:00:01.999872,15.70525371,.0014464,53.0465,289.3015,302.6491,100.3186,0,U,45233,999,600,.12291E-2,.157263E-2,0
STARLINK-1246,2020-012BK,2025-07-28T15:46:02.310816,15.06401562,.0001345,53.0572,332.3391,86.4775,273.6368,0,U,45235,999,30016,.75658E-4,.846E-5,0
STARLINK-1247,2020-012BL,2025-07-28T10:41:26.719296,15.70956913,.0013349,53.0480,269.8872,317.0467,42.9507,0,U,45236,999,30192,.92498E-3,.119731E-2,0
STARLINK-1270,2020-012BM,2025-07-28T22:13:30.490176,15.06404235,.0001173,53.0540,291.1345,85.6829,274.4294,0,U,45237,999,30073,.15631E-3,.2048E-4,0
STARLINK-1279,2020-019A,2025-07-28T21:13:47.400096,15.06398972,.0001483,53.0568,61.3164,91.2112,268.9047,0,U,45360,999,29640,.8448E-4,.977E-5,0
STARLINK-1301,2020-019B,2025-07-28T20:56:32.895744,15.06404011,.0001395,53.0553,71.3722,90.5902,269.5247,0,U,45361,999,29627,.13593E-3,.1744E-4,0
STARLINK-1306,2020-019C,2025-07-29T06:00:02.000160,15.25247793,.000183,53.0546,89.0927,57.6396,244.2175,0,U,45362,999,29605,.79714E-1,.2239643E-1,0
STARLINK-1262,2020-019G,2025-07-28T20:06:07.519392,15.06396256,.0001354,53.0542,91.5261,100.2355,259.8787,0,U,45366,999,29599,.48834E-4,.446E-5,0
STARLINK-1273,2020-019H,2025-07-29T01:24:35.491968,15.06399959,.0001198,53.0557,90.5410,95.7707,264.3418,0,U,45367,999,29602,.93169E-4,.1107E-4,0
STARLINK-1276,2020-019J,2025-07-28T19:55:30.556128,15.06400499,.0001434,53.0537,91.5650,89.9527,270.1627,0,U,45368,999,29599,.14806E-3,.1925E-4,0
STARLINK-1277,2020-019K,2025-07-28T19:45:00.175680,15.06402306,.0001357,53.0556,92.2273,87.9231,272.1914,0,U,45369,999,29598,.17385E-3,.2309E-4,0
STARLINK-1281,2020-019L,2025-07-28T19:39:34.863264,15.06399626,.0001259,53.0549,91.6122,88.9175,271.1958,0,U,45370,999,29596,.11625E-3,.1451E-4,0
STARLINK-1300,2020-019Q,2025-07-28T20:11:25.940544,15.06405816,.0001218,53.0536,91.5126,85.6806,274.4322,0,U,45374,999,29599,.32758E-3,.4602E-4,0
STARLINK-1302,2020-019R,2025-07-28T20:32:40.344864,15.06399963,.0001115,53.0535,91.4489,93.8335,266.2781,0,U,45375,999,29599,.58693E-3,.8472E-4,0
STARLINK-1304,2020-019S,2025-07-28T22:34:45.006816,15.06397688,.0001179,53.0554,91.0708,93.7724,266.3399,0,U,45376,999,29600,.17637E-3,.2346E-4,0
STARLINK-1305,2020-019T,2025-07-28T08:52:02.279712,15.06403453,.0001498,53.0542,93.6288,90.5033,269.6127,0,U,45377,999,29592,.26634E-3,.3688E-4,0
STARLINK-1319,2020-019V,2025-07-28T23:01:18.334272,15.06396295,.0001376,53.0532,90.9857,86.7883,273.3264,0,U,45379,999,29601,.32038E-3,.4493E-4,0
STARLINK-1258,2020-019X,2025-07-28T14:00:01.999872,15.71447387,.0005594,53.0495,47.8910,191.9107,186.2640,0,U,45381,999,585,.13148E-2,.174439E-2,0
STARLINK-1266,2020-019Z,2025-07-28T21:28:23.340576,15.06401942,.0001296,53.0546,71.2744,88.7867,271.3271,0,U,45383,999,29627,.17225E-3,.2285E-4,0
STARLINK-1267,2020-019AA,2025-07-28T08:22:58.595520,15.06392338,.0001311,53.0542,74.3793,89.9977,270.1162,0,U,45384,999,29618,.15468E-3,.2023E-4,0
STARLINK-1272,2020-019AC,2025-07-28T08:33:28.018656,15.06396724,.0001072,53.0546,73.6954,81.5811,278.5300,0,U,45386,999,29619,.16244E-3,.2139E-4,0
STARLINK-1274,2020-019AD,2025-07-28T23:27:22.873248,15.20657213,.0001995,53.0581,68.1381,170.7725,189.3307,0,U,45387,999,29630,.80931E-3,.17711E-3,0
STARLINK-1280,2020-019AE,2025-07-28T09:55:44.724576,15.06396322,.0001583,53.0535,93.4355,95.1809,264.9360,0,U,45388,999,29591,.32946E-3,.4629E-4,0
STARLINK-1283,2020-019AF,2025-07-28T06:15:27.811584,15.06393278,.0001091,53.0542,74.1176,89.7122,270.3992,0,U,45389,999,29618,.15187E-3,.1981E-4,0
STARLINK-1284,2020-019AG,2025-07-28T21:33:41.465376,15.06414871,.0001389,53.0538,71.2557,90.7682,269.3466,0,U,45390,999,29627,.461E-3,.6594E-4,0
STARLINK-1292,2020-019AL,2025-07-28T20:45:55.476288,15.52018325,.0001064,53.0546,65.3395,175.2693,184.8326,0,U,45394,999,29609,.17928E-2,.110898E-2,0
STARLINK-1297,2020-019AM,2025-07-28T08:06:54.939168,15.06387798,.00014,53.0553,73.7714,92.9060,267.2089,0,U,45395,999,29537,-.10015E-3,-.1772E-4,0
STARLINK-1307,2020-019AP,2025-07-28T20:40:37.481952,15.06401093,.0001391,53.0551,71.4205,95.9932,264.1216,0,U,45397,999,29609,.14346E-3,.1856E-4,0
STARLINK-1312,2020-019AQ,2025-07-28T14:00:01.999872,15.52922754,.0002174,53.0548,65.6878,174.5824,124.3604,0,U,45398,999,586,.21151E-2,.135694E-2,0
STARLINK-1255,2020-019AR,2025-07-29T00:40:48.648576,15.06395319,.0001357,53.0550,60.6754,94.5426,265.5718,0,U,45399,999,29624,.11113E-3,.1374E-4,0
STARLINK-1259,2020-019AV,2025-07-28T20:21:25.607520,15.62971195,.0003549,53.0551,50.8385,217.4810,142.5956,0,U,45403,999,29636,.16474E-2,.154543E-2,0
STARLINK-1260,2020-019AW,2025-07-28T07:57:38.684736,15.06404015,.0001316,53.0544,63.8048,90.1043,270.0097,0,U,45404,999,29604,.36615E-3,.5177E-4,0
STARLINK-1263,2020-019AX,2025-07-28T02:49:47.708256,15.06409780,.0001444,53.0545,64.7603,76.6676,283.4474,0,U,45405,999,29601,.2295E-3,.3139E-4,0
STARLINK-1265,2020-019AY,2025-07-28T23:42:24.420096,15.06409786,.0001325,53.0538,60.8552,84.6709,275.4431,0,U,45406,999,29614,.33116E-3,.4656E-4,0
STARLINK-1278,2020-019BA,2025-07-28T02:03:20.708640,15.06395977,.000118,53.0529,94.9084,88.4938,271.6186,0,U,45408,999,29559,.36658E-3,.5182E-4,0
STARLINK-1296,2020-019BE,2025-07-28T20:36:38.443392,15.06404178,.0001209,53.0558,61.4350,87.7471,272.3657,0,U,45412,999,29612,.1838E-3,.2458E-4,0
STARLINK-1298,2020-019BF,2025-07-29T06:00:02.000160,15.23201348,.0001667,53.0537,59.1833,86.4133,331.8239,0,U,45413,999,29628,.81682E-1,.2151515E-1,0
STARLINK-1309,2020-019BG,2025-07-28T20:57:52.108128,15.06406028,.0001501,53.0564,61.3688,90.6740,269.4421,0,U,45414,999,29613,.67186E-4,.72E-5,0
STARLINK-1316,2020-019BH,2025-07-28T23:10:34.052160,15.06403816,.0001233,53.0538,60.9531,92.2417,267.8713,0,U,45415,999,29616,.4124E-3,.5867E-4,0
STARLINK-1318,2020-019BJ,2025-07-29T06:00:02.000160,15.28933298,.0001826,53.0544,57.1674,72.4930,63.4165,0,U,45416,999,29622,.24154E-2,.69093E-3,0
STARLINK-1286,2020-019BK,2025-07-28T22:29:26.943360,15.06379629,.0001332,53.0555,91.0876,106.3290,253.7846,0,U,45417,999,29600,.24684E-3,.3395E-4,0
STARLINK-1308,2020-019BM,2025-07-28T06:28:44.704704,15.06407476,.0001124,53.0530,94.0819,84.9861,275.1256,0,U,45419,999,29564,.5086E-3,.7304E-4,0
STARLINK-1329,2020-025A,2025-07-28T05:43:37.421184,15.06391139,.000136,53.0555,34.2168,93.9459,266.1686,0,U,45531,999,29126,.17898E-3,.2385E-4,0
STARLINK-1338,2020-025B,2025-07-28T18:43:51.146976,15.06407401,.0001482,53.0551,31.7870,87.7986,272.3172,0,U,45532,999,29076,.24794E-3,.3414E-4,0
STARLINK-1350,2020-025E,2025-07-28T15:06:26.906976,15.29939642,.0000942,53.0765,0.1858,46.5693,313.5384,0,U,45535,999,29179,.32486E-3,.9198E-4,0
STARLINK-1362,2020-025H,2025-07-28T19:30:12.620448,15.06397063,.0001114,53.0558,31.3593,93.9461,266.1655,0,U,45538,999,29076,.70668E-4,.771E-5,0
STARLINK-1368,2020-025K,2025-07-28T19:36:57.438144,15.06380830,.0001237,53.0561,31.6191,90.4384,269.6747,0,U,45540,999,29076,-.14051E-3,-.2372E-4,0
STARLINK-1371,2020-025M,2025-07-28T18:54:27.394848,15.06403604,.00014,53.0563,31.7553,91.0571,269.0578,0,U,45542,999,29075,.88227E-4,.1033E-4,0
